#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 160  60
# Band-Index    1
   1.84372    -38.261231
   1.86138    -38.261231
   1.87904    -38.261231
   1.89671    -38.261231
   1.91437    -38.261223
   1.93203    -38.261223
   1.94969    -38.261235
   1.96736    -38.261234
   1.98502    -38.261236
   2.00268    -38.261236
   2.02034    -38.261241
   2.03800    -38.261237
   2.05567    -38.261231
   2.07333    -38.261231
   2.09099    -38.261231
   2.10865    -38.261228
   2.12632    -38.261237
   2.14398    -38.261239
   2.14398    -38.261239
   2.17882    -38.260816
   2.21365    -38.259542
   2.24849    -38.257414
   2.28333    -38.254468
   2.31817    -38.250721
   2.35300    -38.246208
   2.38784    -38.241666
   2.42268    -38.243097
   2.45752    -38.236722
   2.49236    -38.236714
   2.52719    -38.236719
   2.56203    -38.236719
   2.59687    -38.236715
   2.63171    -38.236712
   2.66655    -38.236720
   2.70138    -38.236720
   2.73622    -38.236720
   2.77106    -38.236738
   2.80590    -38.236733
   2.80590    -38.236733
   2.82601    -38.236735
   2.84612    -38.236738
   2.86624    -38.236736
   2.88635    -38.236741
   2.90646    -38.236742
   2.92658    -38.236743
   2.94669    -38.236746
   2.96681    -38.236753
   2.98692    -38.236756
   3.00703    -38.236759
   3.02715    -38.236765
   3.04726    -38.236773
   3.06737    -38.236159
   3.08749    -38.232440
   3.10760    -38.229125
   3.12771    -38.226422
   3.14783    -38.224494
   3.16794    -38.223396
   3.18806    -38.223050
   3.18806    -38.223050
   3.22828    -38.224085
   3.26851    -38.226478
   3.30874    -38.229505
   3.34896    -38.232762
   3.38919    -38.236047
   3.42942    -38.236763
   3.46965    -38.236751
   3.50987    -38.240871
   3.55010    -38.247942
   3.59033    -38.247133
   3.63056    -38.245095
   3.67078    -38.243241
   3.71101    -38.241584
   3.75124    -38.245645
   3.79146    -38.251584
   3.83169    -38.255955
   3.87192    -38.258942
   3.91215    -38.260679
   3.95237    -38.261239
   3.95237    -38.236717
   3.97004    -38.236713
   3.98770    -38.236712
   4.00536    -38.236712
   4.02302    -38.236720
   4.04068    -38.236723
   4.05835    -38.236731
   4.07601    -38.236712
   4.09367    -38.236721
   4.11133    -38.236726
   4.12900    -38.236715
   4.14666    -38.236707
   4.16432    -38.236708
   4.18198    -38.236709
   4.19964    -38.236719
   4.21731    -38.236722
   4.23497    -38.236721
   4.25263    -38.236721
   4.27029    -38.236725
   4.28796    -38.236733
 
# Band-Index    8
   4.28796    -38.158520
   4.27029    -38.158519
   4.25263    -38.158519
   4.23497    -38.158519
   4.21731    -38.158521
   4.19964    -38.158518
   4.18198    -38.158516
   4.16432    -38.158517
   4.14666    -38.158516
   4.12900    -38.158524
   4.11133    -38.158525
   4.09367    -38.158520
   4.07601    -38.158519
   4.05835    -38.158525
   4.04068    -38.158529
   4.02302    -38.158527
   4.00536    -38.158530
   3.98770    -38.158530
   3.97004    -38.158527
   3.95237    -38.158531
